Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreCreateTablespaceDialog,createDialogArea,Magic Number,The method contains a magic number: 6,77
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreCreateTablespaceDialog,createDialogArea,Magic Number,The method contains a magic number: 30,77
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,createControl,Long Statement,The length of the statement "Group advGroup=UIUtils.createControlGroup(composite`PostgreMessages.dialog_connection_network_postgres_ssl_advanced`2`GridData.FILL_HORIZONTAL`-1);" is 147.,58
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,createControl,Long Statement,The length of the statement "sslModeCombo=UIUtils.createLabelCombo(advGroup`PostgreMessages.dialog_connection_network_postgres_ssl_advanced_ssl_mode`SWT.READ_ONLY | SWT.DROP_DOWN);" is 151.,58
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,createControl,Long Statement,The length of the statement "sslFactoryCombo=UIUtils.createLabelCombo(advGroup`PostgreMessages.dialog_connection_network_postgres_ssl_advanced_ssl_factory`SWT.DROP_DOWN);" is 141.,58
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,createControl,Long Statement,The length of the statement "useProxyService=UIUtils.createCheckbox(advGroup`PostgreMessages.dialog_connection_network_postgres_ssl_advanced_use_proxy`PostgreMessages.dialog_connection_network_postgres_ssl_advanced_use_proxy_tip`false`2);" is 209.,58
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,createControl,Magic Number,The method contains a magic number: 200,58
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,createControl,Magic Number,The method contains a magic number: 2,58
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,createControl,Magic Number,The method contains a magic number: 2,58
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,loadSettings,Long Statement,The length of the statement "UIUtils.setComboSelection(sslModeCombo`CommonUtils.notEmpty(configuration.getStringProperty(PostgreConstants.PROP_SSL_MODE)));" is 126.,92
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,loadSettings,Long Statement,The length of the statement "final DriverClassFindJob finder=new DriverClassFindJob(configuration.getDriver()`SSLSocketFactory.class.getName()`false);" is 121.,92
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,paintControl,Long Statement,The length of the statement "final DriverClassFindJob finder=new DriverClassFindJob(configuration.getDriver()`SSLSocketFactory.class.getName()`false);" is 121.,109
.,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,run,Long Statement,The length of the statement "final DriverClassFindJob finder=new DriverClassFindJob(configuration.getDriver()`SSLSocketFactory.class.getName()`false);" is 121.,119
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Long Statement,The length of the statement "showNonDefault=UIUtils.createCheckbox(secureGroup`PostgreMessages.dialog_setting_connection_nondefaultDatabase`PostgreMessages.dialog_setting_connection_nondefaultDatabase_tip`globalPrefs.getBoolean(PostgreConstants.PROP_SHOW_NON_DEFAULT_DB)`2);" is 245.,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Long Statement,The length of the statement "showTemplates=UIUtils.createCheckbox(secureGroup`PostgreMessages.dialog_setting_connection_show_templates`PostgreMessages.dialog_setting_connection_show_templates_tip`globalPrefs.getBoolean(PostgreConstants.PROP_SHOW_TEMPLATES_DB)`2);" is 234.,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Long Statement,The length of the statement "showUnavailable=UIUtils.createCheckbox(secureGroup`PostgreMessages.dialog_setting_connection_show_not_available_for_conn`PostgreMessages.dialog_setting_connection_show_not_available_for_conn_tip`globalPrefs.getBoolean(PostgreConstants.PROP_SHOW_UNAVAILABLE_DB)`2);" is 264.,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Long Statement,The length of the statement "showDatabaseStatistics=UIUtils.createCheckbox(secureGroup`PostgreMessages.dialog_setting_connection_database_statistics`PostgreMessages.dialog_setting_connection_database_statistics_tip`globalPrefs.getBoolean(PostgreConstants.PROP_SHOW_DATABASE_STATISTICS)`2);" is 260.,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Long Statement,The length of the statement "readAllDataTypes=UIUtils.createCheckbox(secureGroup`PostgreMessages.dialog_setting_connection_read_all_data_types`PostgreMessages.dialog_setting_connection_read_all_data_types_tip`globalPrefs.getBoolean(PostgreConstants.PROP_READ_ALL_DATA_TYPES)`2);" is 249.,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Long Statement,The length of the statement "readKeysWithColumns=UIUtils.createCheckbox(secureGroup`PostgreMessages.dialog_setting_connection_read_keys_with_columns`PostgreMessages.dialog_setting_connection_read_keys_with_columns_tip`globalPrefs.getBoolean(PostgreConstants.PROP_READ_KEYS_WITH_COLUMNS)`2);" is 261.,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Long Statement,The length of the statement "ddPlainBehaviorCombo=UIUtils.createLabelCombo(secureGroup`PostgreMessages.dialog_setting_sql_dd_plain_label`PostgreMessages.dialog_setting_sql_dd_plain_tip`SWT.DROP_DOWN | SWT.READ_ONLY);" is 187.,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Long Statement,The length of the statement "ddTagBehaviorCombo=UIUtils.createLabelCombo(secureGroup`PostgreMessages.dialog_setting_sql_dd_tag_label`PostgreMessages.dialog_setting_sql_dd_tag_tip`SWT.DROP_DOWN | SWT.READ_ONLY);" is 181.,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Magic Number,The method contains a magic number: 10,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Magic Number,The method contains a magic number: 10,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Magic Number,The method contains a magic number: 2,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Magic Number,The method contains a magic number: 2,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Magic Number,The method contains a magic number: 2,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Magic Number,The method contains a magic number: 2,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Magic Number,The method contains a magic number: 2,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Magic Number,The method contains a magic number: 2,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Magic Number,The method contains a magic number: 2,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,createPreferenceContent,Magic Number,The method contains a magic number: 2,60
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,performOk,Long Statement,The length of the statement "preferenceStore.setValue(PostgreConstants.PROP_SHOW_DATABASE_STATISTICS`String.valueOf(showDatabaseStatistics.getSelection()));" is 127.,152
.,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,performOk,Long Statement,The length of the statement "preferenceStore.setValue(PostgreConstants.PROP_READ_KEYS_WITH_COLUMNS`String.valueOf(readKeysWithColumns.getSelection()));" is 122.,152
.,org.jkiss.dbeaver.ext.sample.database,SampleDatabaseHandler,execute,Long Statement,The length of the statement "UIUtils.showMessageBox(shell`SampleDatabaseMessages.dialog_already_created_title`SampleDatabaseMessages.dialog_already_created_description`SWT.ICON_WARNING);" is 157.,29
.,org.jkiss.dbeaver.ext.sample.database,WorkbenchInitializerCreateSampleDatabase,showCreateSampleDatabasePrompt,Long Statement,The length of the statement "return UIUtils.confirmAction(shell`SampleDatabaseMessages.dialog_create_title`NLS.bind(SampleDatabaseMessages.dialog_create_description`GeneralUtils.getProductName()));" is 168.,83
.,org.jkiss.dbeaver.ext.sample.database,WorkbenchInitializerCreateSampleDatabase,createSampleDatabase,Long Statement,The length of the statement "DataSourceProviderDescriptor genericDSProvider=DataSourceProviderRegistry.getInstance().getDataSourceProvider("generic");" is 121.,91
.,org.jkiss.dbeaver.ext.sample.database,WorkbenchInitializerCreateSampleDatabase,createSampleDatabase,Long Statement,The length of the statement "try (InputStream is=WorkbenchInitializerCreateSampleDatabase.class.getClassLoader().getResourceAsStream(SAMPLE_DB_SOURCE_PATH)){" is 128.,91
.,org.jkiss.dbeaver.ext.snowflake.model.auth,SnowflakeAuthModelSnowflake,initAuthentication,Long Parameter List,The method has 5 parameters. ,47
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeDataSource,getInternalConnectionProperties,Long Parameter List,The method has 5 parameters. ,59
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeDataTypeCache,addCustomObjects,Long Statement,The length of the statement "genericDataTypes.add(new GenericDataType(this.owner`Types.BIGINT`SQLConstants.DATA_TYPE_BIGINT`SQLConstants.DATA_TYPE_BIGINT`false`false`0`0`0));" is 145.,37
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeDataTypeCache,addCustomObjects,Long Statement,The length of the statement "genericDataTypes.add(new GenericDataType(this.owner`Types.INTEGER`SQLConstants.DATA_TYPE_INT`SQLConstants.DATA_TYPE_INT`false`false`0`0`0));" is 140.,37
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeDataTypeCache,addCustomObjects,Long Statement,The length of the statement "genericDataTypes.add(new GenericDataType(this.owner`Types.DOUBLE`SnowflakeConstants.TYPE_DOUBLE_PRECISION`SnowflakeConstants.TYPE_DOUBLE_PRECISION`false`false`0`0`0));" is 167.,37
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeDataTypeCache,addCustomObjects,Long Statement,The length of the statement "genericDataTypes.add(new GenericDataType(this.owner`Types.REAL`SnowflakeConstants.TYPE_REAL`SnowflakeConstants.TYPE_REAL`false`false`0`0`0));" is 141.,37
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeDataTypeCache,addCustomObjects,Long Statement,The length of the statement "genericDataTypes.add(new GenericDataType(this.owner`Types.FLOAT`SQLConstants.DATA_TYPE_FLOAT`SQLConstants.DATA_TYPE_FLOAT`false`false`0`0`0));" is 142.,37
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeDataTypeCache,addCustomObjects,Long Statement,The length of the statement "genericDataTypes.add(new GenericDataType(this.owner`Types.DECIMAL`SnowflakeConstants.TYPE_DECIMAL`SnowflakeConstants.TYPE_DECIMAL`false`false`SnowflakeConstants.NUMERIC_MAX_PRECISION`0`SnowflakeConstants.NUMERIC_MAX_PRECISION - 1));" is 232.,37
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeExecutionContext,setDefaultCatalog,Complex Conditional,The conditional expression !force && catalogName.equals(activeDatabaseName) && (schema == null || schema.getName().equals(activeSchemaName)) is complex.,98
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeExecutionContext,refreshDefaults,Complex Method,Cyclomatic complexity of the method is 8,137
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeExecutionContext,refreshDefaults,Long Statement,The length of the statement "if (!CommonUtils.isEmpty(bootstrap.getDefaultCatalogName()) && CommonUtils.isEmpty(connectionConfiguration.getProviderProperty(SnowflakeConstants.PROP_SCHEMA))) {" is 162.,137
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeExecutionContext,refreshDefaults,Long Statement,The length of the statement "if (!CommonUtils.isEmpty(bootstrap.getDefaultSchemaName()) && CommonUtils.isEmpty(connectionConfiguration.getDatabaseName())) {" is 127.,137
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeExecutionContext,refreshDefaults,Magic Number,The method contains a magic number: 2,137
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,getTableDDL,Long Statement,The length of the statement "try (JDBCPreparedStatement dbStat=session.prepareStatement("SELECT GET_DDL('" + (isView ? "VIEW" : "TABLE") + "'` '"+ sourceObject.getFullyQualifiedName(DBPEvaluationContext.DDL)+ "'` TRUE) ")){" is 194.,71
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,extractPrecisionOfNumericColumn,Complex Conditional,The conditional expression valueType == Types.NUMERIC || valueType == Types.DECIMAL || valueType == Types.BIGINT is complex.,102
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,getProcedureDDL,Long Statement,The length of the statement "try (JDBCPreparedStatement dbStat=session.prepareStatement("SELECT GET_DDL('" + sourceObject.getProcedureType() + "'` '"+ sourceObject.getProcedureSignature(monitor`false)+ "'` TRUE)")){" is 186.,116
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,prepareUniqueConstraintsLoadStatement,Long Statement,The length of the statement "return session.getMetaData().getPrimaryKeys(owner.getCatalog() == null ? null : owner.getCatalog().getName()`schemaName`tableName).getSourceStatement();" is 152.,162
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,prepareForeignKeysLoadStatement,Long Statement,The length of the statement "return session.getMetaData().getImportedKeys(owner.getCatalog() == null ? null : owner.getCatalog().getName()`schemaName`tableName).getSourceStatement();" is 153.,177
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,supportsWildcards,Magic Number,The method contains a magic number: 3,192
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,supportsWildcards,Magic Number,The method contains a magic number: 13,192
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,supportsWildcards,Magic Number,The method contains a magic number: 3,192
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,supportsWildcards,Magic Number,The method contains a magic number: 2,192
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,supportsWildcards,Magic Number,The method contains a magic number: 19,192
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,getSchemaNameForPattern,Long Statement,The length of the statement "return schema == null || DBUtils.isVirtualObject(schema) ? null : recognizeWildCards ? JDBCUtils.escapeWildCards(session`schema.getName()) : schema.getName();" is 158.,206
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeMetaModel,getTableNameForPattern,Long Statement,The length of the statement "return forParent == null ? owner.getDataSource().getAllObjectsPattern() : recognizeWildCards ? JDBCUtils.escapeWildCards(session`forParent.getName()) : forParent.getName();" is 172.,212
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialect,initDriverSettings,Long Identifier,The length of the field SNOWFLAKE_AGGREGATE_AND_WINDOW_FUNCTIONS is 40.,294
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialect,initDriverSettings,Long Identifier,The length of the field SNOWFLAKE_CONDITIONAL_FUNCTIONS is 31.,294
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialect,initDriverSettings,Long Identifier,The length of the field SNOWFLAKE_CONVERSION_FUNCTIONS is 30.,294
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialect,initDriverSettings,Long Identifier,The length of the field SNOWFLAKE_STRING_AND_BINARY_FUNCTIONS is 37.,294
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialect,initDriverSettings,Long Identifier,The length of the field SNOWFLAKE_STRUCTURED_DATA_FUNCTIONS is 35.,294
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialect,initDriverSettings,Long Identifier,The length of the field SNOWFLAKE_GEOSPATIAL_FUNCTIONS is 30.,294
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialect,initDriverSettings,Long Identifier,The length of the field SNOWFLAKE_DATE_AND_TIME_FUNCTIONS is 33.,294
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialect,extendRules,Long Statement,The length of the statement "boolean useDollarQuoteRule=dataSource == null || CommonUtils.getBoolean(dataSource.getConnectionConfiguration().getProviderProperty(SnowflakeConstants.PROP_DD_STRING)`dataSource.getPreferenceStore().getBoolean(SnowflakeConstants.PROP_DD_STRING));" is 246.,323
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialect,extendRules,Long Statement,The length of the statement "return new TPRule[]{new SQLMultiWordRule(new String[]{"BEGIN"`"TRANSACTION"}`keywordToken)`new SQLMultiWordRule(new String[]{"IF"`"EXISTS"}`keywordToken)`new SQLMultiWordRule(new String[]{"IF"`"NOT"`"EXISTS"}`keywordToken)};" is 224.,323
.,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialect,getColumnTypeModifiers,Complex Conditional,The conditional expression precision == 0 && dataType != null && scale != null && scale == dataType.getMinScale() is complex.,371
